order_id,order_date,region,customer_id,product,category,quantity,unit_price,revenue,cost,profit
ORD-00562,2025-09-15,West,CUST-0137,Headphones,Accessories,1,106.32,106.32,35,71.32
ORD-00563,2025-07-02,North,CUST-0110,Desk,Furniture,1,347.94,347.94,150,197.94
ORD-00564,2025-05-14,North,CUST-0024,Desk,Furniture,7,329.35,2305.45,1050,1255.45
ORD-00565,2025-04-07,South,CUST-0116,Keyboard,Accessories,5,55.37,276.85,125,151.85
ORD-00566,2025-01-28,East,CUST-0103,Office Chair,Furniture,6,266.72,1600.32,720,880.32
ORD-00567,2025-05-17,North,CUST-0051,Keyboard,Accessories,4,64.01,256.04,100,156.04
ORD-00568,2025-10-06,North,CUST-0109,Laptop,Electronics,7,936.73,6557.11,4550,2007.11
ORD-00569,2025-09-08,East,CUST-0144,Printer,Electronics,5,218.0,1090.0,450,640.0
ORD-00570,2025-09-22,North,CUST-0008,Desk,Furniture,3,364.4,1093.2,450,643.2
ORD-00571,2025-04-20,West,CUST-0034,Office Chair,Furniture,7,266.46,1865.22,840,1025.22
ORD-00572,2025-09-13,North,CUST-0092,Mouse,Accessories,2,40.2,80.4,30,50.4
ORD-00573,2025-06-29,West,CUST-0144,Monitor,Electronics,2,287.5,575.0,360,215.0
ORD-00574,2025-09-19,West,CUST-0112,Office Chair,Furniture,1,259.27,259.27,120,139.27
ORD-00575,2025-10-03,East,CUST-0147,Monitor,Electronics,6,314.65,1887.9,1080,807.9
ORD-00576,2025-09-16,West,CUST-0113,Headphones,Accessories,3,96.54,289.62,105,184.62
ORD-00577,2025-03-18,East,CUST-0005,Laptop,Electronics,7,893.66,6255.62,4550,1705.62
ORD-00578,2025-12-21,North,CUST-0013,Printer,Electronics,2,233.3,466.6,180,286.6
ORD-00579,2025-10-17,South,CUST-0068,Monitor,Electronics,5,305.36,1526.8,900,626.8
ORD-00580,2025-06-20,West,CUST-0123,Keyboard,Accessories,7,56.15,393.05,175,218.05
ORD-00581,2025-11-26,West,CUST-0119,Printer,Electronics,6,225.95,1355.7,540,815.7
ORD-00582,2025-07-28,North,CUST-0150,Desk,Furniture,6,349.38,2096.28,900,1196.28
ORD-00583,2025-05-12,North,CUST-0025,Headphones,Accessories,5,96.5,482.5,175,307.5
ORD-00584,2025-01-15,West,CUST-0120,Printer,Electronics,6,237.03,1422.18,540,882.18
ORD-00585,2025-11-20,North,CUST-0136,Printer,Electronics,2,205.79,411.58,180,231.58
ORD-00586,2025-09-19,East,CUST-0080,Desk,Furniture,2,371.73,743.46,300,443.46
ORD-00587,2025-11-09,West,CUST-0150,Printer,Electronics,1,219.47,219.47,90,129.47
ORD-00588,2025-03-22,East,CUST-0076,Laptop,Electronics,2,863.72,1727.44,1300,427.44
ORD-00589,2025-01-18,South,CUST-0096,Printer,Electronics,4,208.14,832.56,360,472.56
ORD-00590,2025-12-14,West,CUST-0034,Printer,Electronics,4,237.11,948.44,360,588.44
ORD-00591,2025-05-02,East,CUST-0027,Headphones,Accessories,5,100.06,500.3,175,325.3
ORD-00592,2025-01-15,West,CUST-0100,Laptop,Electronics,4,887.16,3548.64,2600,948.64
ORD-00593,2025-05-30,West,CUST-0030,Mouse,Accessories,4,42.34,169.36,60,109.36
ORD-00594,2025-12-21,West,CUST-0076,Mouse,Accessories,2,36.86,73.72,30,43.72
ORD-00595,2025-05-03,West,CUST-0130,Printer,Electronics,4,226.02,904.08,360,544.08
ORD-00596,2025-04-22,South,CUST-0018,Printer,Electronics,7,205.0,1435.0,630,805.0
ORD-00597,2025-10-20,East,CUST-0108,Laptop,Electronics,3,854.8,2564.4,1950,614.4
ORD-00598,2025-08-21,West,CUST-0090,Desk,Furniture,1,327.26,327.26,150,177.26
ORD-00599,2025-02-22,West,CUST-0009,Mouse,Accessories,4,42.67,170.68,60,110.68
ORD-00600,2025-06-24,North,CUST-0043,Desk,Furniture,2,367.57,735.14,300,435.14
ORD-00601,2025-03-25,West,CUST-0024,Desk,Furniture,5,322.78,1613.9,750,863.9
ORD-00602,2025-05-26,South,CUST-0117,Monitor,Electronics,1,286.35,286.35,180,106.35
ORD-00603,2025-01-15,North,CUST-0068,Laptop,Electronics,5,887.67,4438.35,3250,1188.35
ORD-00604,2025-01-24,South,CUST-0148,Desk,Furniture,4,358.53,1434.12,600,834.12
ORD-00605,2025-09-20,North,CUST-0057,Printer,Electronics,2,223.04,446.08,180,266.08
ORD-00606,2025-07-03,South,CUST-0085,Mouse,Accessories,4,41.9,167.6,60,107.6
ORD-00607,2025-05-09,West,CUST-0144,Headphones,Accessories,1,98.04,98.04,35,63.04
ORD-00608,2025-08-03,North,CUST-0134,Desk,Furniture,5,333.88,1669.4,750,919.4
ORD-00609,2025-10-23,West,CUST-0027,Headphones,Accessories,3,100.07,300.21,105,195.21
ORD-00610,2025-12-06,East,CUST-0085,Keyboard,Accessories,1,57.23,57.23,25,32.23
ORD-00611,2025-05-06,West,CUST-0024,Headphones,Accessories,6,102.37,614.22,210,404.22
ORD-00612,2025-03-18,East,CUST-0088,Headphones,Accessories,6,104.31,625.86,210,415.86
ORD-00613,2025-04-04,East,CUST-0061,Mouse,Accessories,7,36.97,258.79,105,153.79
ORD-00614,2025-04-10,North,CUST-0124,Office Chair,Furniture,6,243.73,1462.38,720,742.38
ORD-00615,2025-11-03,South,CUST-0036,Headphones,Accessories,1,106.3,106.3,35,71.3
ORD-00616,2025-07-08,North,CUST-0012,Mouse,Accessories,4,42.99,171.96,60,111.96
ORD-00617,2025-11-11,South,CUST-0048,Keyboard,Accessories,7,64.1,448.7,175,273.7
ORD-00618,2025-07-18,East,CUST-0121,Desk,Furniture,4,363.22,1452.88,600,852.88
ORD-00619,2025-06-26,West,CUST-0090,Desk,Furniture,4,340.56,1362.24,600,762.24
ORD-00620,2025-10-26,North,CUST-0006,Laptop,Electronics,4,966.44,3865.76,2600,1265.76
ORD-00621,2025-01-08,North,CUST-0064,Laptop,Electronics,3,964.65,2893.95,1950,943.95
ORD-00622,2025-02-23,South,CUST-0015,Office Chair,Furniture,1,255.39,255.39,120,135.39
ORD-00623,2025-07-23,North,CUST-0060,Desk,Furniture,3,372.77,1118.31,450,668.31
ORD-00624,2025-04-17,East,CUST-0051,Office Chair,Furniture,3,260.0,780.0,360,420.0
ORD-00625,2025-12-29,South,CUST-0020,Mouse,Accessories,1,42.64,42.64,15,27.64
ORD-00626,2025-04-10,South,CUST-0147,Monitor,Electronics,6,318.11,1908.66,1080,828.66
ORD-00627,2025-12-17,West,CUST-0089,Office Chair,Furniture,2,262.58,525.16,240,285.16
ORD-00628,2025-04-17,South,CUST-0099,Monitor,Electronics,1,312.52,312.52,180,132.52
ORD-00629,2025-03-31,North,CUST-0086,Monitor,Electronics,2,304.92,609.84,360,249.84
ORD-00630,2025-12-12,West,CUST-0076,Headphones,Accessories,4,105.46,421.84,140,281.84
ORD-00631,2025-06-25,South,CUST-0132,Desk,Furniture,3,377.86,1133.58,450,683.58
ORD-00632,2025-05-07,East,CUST-0052,Monitor,Electronics,1,291.1,291.1,180,111.1
ORD-00633,2025-10-21,West,CUST-0112,Headphones,Accessories,1,95.59,95.59,35,60.59
ORD-00634,2025-06-09,East,CUST-0077,Laptop,Electronics,2,864.28,1728.56,1300,428.56
ORD-00635,2025-05-27,South,CUST-0099,Desk,Furniture,7,342.71,2398.97,1050,1348.97
ORD-00636,2025-06-23,West,CUST-0088,Mouse,Accessories,1,40.3,40.3,15,25.3
ORD-00637,2025-01-13,East,CUST-0139,Keyboard,Accessories,6,55.9,335.4,150,185.4
ORD-00638,2025-08-27,North,CUST-0035,Headphones,Accessories,6,101.85,611.1,210,401.1
ORD-00639,2025-04-22,North,CUST-0069,Laptop,Electronics,5,944.52,4722.6,3250,1472.6
ORD-00640,2025-07-14,West,CUST-0110,Mouse,Accessories,4,43.17,172.68,60,112.68
ORD-00641,2025-03-21,West,CUST-0016,Headphones,Accessories,7,102.68,718.76,245,473.76
ORD-00642,2025-02-22,South,CUST-0003,Laptop,Electronics,5,954.91,4774.55,3250,1524.55
ORD-00643,2025-07-24,East,CUST-0046,Monitor,Electronics,6,298.16,1788.96,1080,708.96
ORD-00644,2025-10-30,West,CUST-0113,Headphones,Accessories,2,94.99,189.98,70,119.98
ORD-00645,2025-07-01,North,CUST-0078,Laptop,Electronics,1,901.08,901.08,650,251.08
ORD-00646,2025-06-19,North,CUST-0029,Printer,Electronics,3,226.13,678.39,270,408.39
ORD-00647,2025-09-03,South,CUST-0093,Monitor,Electronics,2,279.78,559.56,360,199.56
ORD-00648,2025-05-07,South,CUST-0150,Laptop,Electronics,2,869.37,1738.74,1300,438.74
ORD-00649,2025-10-30,North,CUST-0069,Desk,Furniture,7,359.36,2515.52,1050,1465.52
ORD-00650,2025-06-03,West,CUST-0119,Desk,Furniture,4,351.06,1404.24,600,804.24
ORD-00651,2025-04-17,South,CUST-0016,Monitor,Electronics,2,317.71,635.42,360,275.42
ORD-00652,2025-12-30,West,CUST-0138,Mouse,Accessories,7,41.0,287.0,105,182.0
ORD-00653,2025-05-15,South,CUST-0053,Keyboard,Accessories,7,64.64,452.48,175,277.48
ORD-00654,2025-07-29,East,CUST-0026,Monitor,Electronics,1,291.78,291.78,180,111.78
ORD-00655,2025-12-24,East,CUST-0018,Mouse,Accessories,5,39.49,197.45,75,122.45
ORD-00656,2025-09-25,South,CUST-0039,Laptop,Electronics,7,843.19,5902.33,4550,1352.33
ORD-00657,2025-09-03,North,CUST-0021,Monitor,Electronics,2,293.13,586.26,360,226.26
ORD-00658,2025-07-27,West,CUST-0011,Laptop,Electronics,6,902.28,5413.68,3900,1513.68
ORD-00659,2025-01-01,East,CUST-0080,Desk,Furniture,1,338.74,338.74,150,188.74
ORD-00660,2025-09-15,South,CUST-0066,Monitor,Electronics,7,287.69,2013.83,1260,753.83
ORD-00661,2025-03-13,West,CUST-0149,Office Chair,Furniture,2,231.48,462.96,240,222.96
ORD-00662,2025-09-19,South,CUST-0073,Monitor,Electronics,4,286.25,1145.0,720,425.0
ORD-00663,2025-08-12,North,CUST-0041,Keyboard,Accessories,6,57.44,344.64,150,194.64
ORD-00664,2025-09-09,South,CUST-0085,Monitor,Electronics,5,276.26,1381.3,900,481.3
ORD-00665,2025-07-29,North,CUST-0116,Laptop,Electronics,5,967.14,4835.7,3250,1585.7
ORD-00666,2025-03-23,West,CUST-0117,Mouse,Accessories,7,41.87,293.09,105,188.09
ORD-00667,2025-07-26,North,CUST-0072,Keyboard,Accessories,5,56.2,281.0,125,156.0
ORD-00668,2025-08-29,North,CUST-0082,Printer,Electronics,4,236.86,947.44,360,587.44
ORD-00669,2025-12-08,East,CUST-0109,Laptop,Electronics,5,869.44,4347.2,3250,1097.2
ORD-00670,2025-05-10,South,CUST-0054,Monitor,Electronics,7,280.56,1963.92,1260,703.92
ORD-00671,2025-07-24,South,CUST-0075,Office Chair,Furniture,6,253.08,1518.48,720,798.48
ORD-00672,2025-01-20,West,CUST-0024,Office Chair,Furniture,2,232.66,465.32,240,225.32
ORD-00673,2025-04-08,South,CUST-0081,Printer,Electronics,5,211.48,1057.4,450,607.4
ORD-00674,2025-10-03,South,CUST-0056,Printer,Electronics,3,214.17,642.51,270,372.51
ORD-00675,2025-11-23,North,CUST-0056,Laptop,Electronics,2,859.33,1718.66,1300,418.66
ORD-00676,2025-06-11,East,CUST-0084,Headphones,Accessories,1,101.44,101.44,35,66.44
ORD-00677,2025-03-21,South,CUST-0040,Printer,Electronics,7,232.74,1629.18,630,999.18
ORD-00678,2025-09-16,South,CUST-0078,Laptop,Electronics,1,945.03,945.03,650,295.03
ORD-00679,2025-02-25,North,CUST-0051,Desk,Furniture,3,337.32,1011.96,450,561.96
ORD-00680,2025-10-27,South,CUST-0086,Desk,Furniture,7,371.35,2599.45,1050,1549.45
ORD-00681,2025-06-04,East,CUST-0031,Headphones,Accessories,4,97.03,388.12,140,248.12
ORD-00682,2025-08-03,East,CUST-0134,Keyboard,Accessories,1,58.61,58.61,25,33.61
ORD-00683,2025-02-06,East,CUST-0141,Desk,Furniture,2,357.74,715.48,300,415.48
ORD-00684,2025-03-11,South,CUST-0106,Desk,Furniture,5,330.48,1652.4,750,902.4
ORD-00685,2025-01-09,West,CUST-0145,Monitor,Electronics,2,316.16,632.32,360,272.32
ORD-00686,2025-05-24,North,CUST-0008,Monitor,Electronics,2,309.53,619.06,360,259.06
ORD-00687,2025-10-19,North,CUST-0139,Monitor,Electronics,2,295.98,591.96,360,231.96
ORD-00688,2025-05-25,South,CUST-0061,Printer,Electronics,3,208.77,626.31,270,356.31
ORD-00689,2025-12-15,North,CUST-0071,Monitor,Electronics,7,280.79,1965.53,1260,705.53
ORD-00690,2025-07-01,East,CUST-0086,Monitor,Electronics,7,280.75,1965.25,1260,705.25
ORD-00691,2025-08-19,South,CUST-0125,Laptop,Electronics,3,863.95,2591.85,1950,641.85
ORD-00692,2025-07-18,South,CUST-0127,Monitor,Electronics,5,315.92,1579.6,900,679.6
ORD-00693,2025-02-26,North,CUST-0004,Mouse,Accessories,6,38.69,232.14,90,142.14
ORD-00694,2025-01-02,East,CUST-0125,Office Chair,Furniture,3,234.75,704.25,360,344.25
ORD-00695,2025-01-03,North,CUST-0016,Monitor,Electronics,5,308.08,1540.4,900,640.4
ORD-00696,2025-04-24,North,CUST-0068,Desk,Furniture,4,337.19,1348.76,600,748.76
ORD-00697,2025-12-28,West,CUST-0117,Laptop,Electronics,6,864.32,5185.92,3900,1285.92
ORD-00698,2025-10-17,West,CUST-0114,Desk,Furniture,5,334.15,1670.75,750,920.75
ORD-00699,2025-12-30,South,CUST-0073,Desk,Furniture,1,323.48,323.48,150,173.48
ORD-00700,2025-10-26,South,CUST-0058,Desk,Furniture,1,350.89,350.89,150,200.89
ORD-00701,2025-12-14,East,CUST-0035,Keyboard,Accessories,1,59.89,59.89,25,34.89
ORD-00702,2025-02-01,South,CUST-0080,Printer,Electronics,5,234.04,1170.2,450,720.2
ORD-00703,2025-08-20,North,CUST-0061,Keyboard,Accessories,6,55.62,333.72,150,183.72
ORD-00704,2025-02-17,East,CUST-0081,Office Chair,Furniture,2,252.51,505.02,240,265.02
ORD-00705,2025-04-19,North,CUST-0075,Laptop,Electronics,3,927.8,2783.4,1950,833.4
ORD-00706,2025-12-25,West,CUST-0095,Monitor,Electronics,7,320.33,2242.31,1260,982.31
ORD-00707,2025-08-27,North,CUST-0090,Headphones,Accessories,2,102.18,204.36,70,134.36
ORD-00708,2025-05-27,West,CUST-0063,Headphones,Accessories,4,105.92,423.68,140,283.68
ORD-00709,2025-05-17,East,CUST-0066,Mouse,Accessories,1,41.87,41.87,15,26.87
ORD-00710,2025-12-06,East,CUST-0017,Printer,Electronics,4,221.25,885.0,360,525.0
ORD-00711,2025-05-27,South,CUST-0070,Office Chair,Furniture,1,243.75,243.75,120,123.75
ORD-00712,2025-11-16,East,CUST-0063,Printer,Electronics,7,230.74,1615.18,630,985.18
ORD-00713,2025-08-05,West,CUST-0014,Laptop,Electronics,7,935.69,6549.83,4550,1999.83
ORD-00714,2025-07-13,South,CUST-0070,Office Chair,Furniture,4,230.52,922.08,480,442.08
ORD-00715,2025-11-18,South,CUST-0047,Office Chair,Furniture,5,234.15,1170.75,600,570.75
ORD-00716,2025-10-17,East,CUST-0035,Office Chair,Furniture,1,257.8,257.8,120,137.8
ORD-00717,2025-03-11,West,CUST-0079,Mouse,Accessories,5,39.97,199.85,75,124.85
ORD-00718,2025-10-14,North,CUST-0003,Laptop,Electronics,4,953.84,3815.36,2600,1215.36
ORD-00719,2025-01-03,South,CUST-0114,Desk,Furniture,5,370.74,1853.7,750,1103.7
ORD-00720,2025-02-09,South,CUST-0018,Headphones,Accessories,4,99.82,399.28,140,259.28
ORD-00721,2025-08-05,North,CUST-0130,Laptop,Electronics,4,830.93,3323.72,2600,723.72
ORD-00722,2025-04-04,North,CUST-0107,Monitor,Electronics,4,279.59,1118.36,720,398.36
ORD-00723,2025-10-25,North,CUST-0053,Mouse,Accessories,7,38.73,271.11,105,166.11
ORD-00724,2025-06-16,East,CUST-0058,Office Chair,Furniture,5,263.72,1318.6,600,718.6
ORD-00725,2025-06-03,East,CUST-0098,Printer,Electronics,6,217.8,1306.8,540,766.8
ORD-00726,2025-12-12,West,CUST-0040,Printer,Electronics,1,224.78,224.78,90,134.78
ORD-00727,2025-01-04,West,CUST-0131,Office Chair,Furniture,2,248.4,496.8,240,256.8
ORD-00728,2025-08-04,East,CUST-0134,Desk,Furniture,2,346.53,693.06,300,393.06
ORD-00729,2025-07-03,North,CUST-0097,Laptop,Electronics,7,854.7,5982.9,4550,1432.9
ORD-00730,2025-10-12,North,CUST-0087,Printer,Electronics,4,216.74,866.96,360,506.96
ORD-00731,2025-12-08,East,CUST-0034,Desk,Furniture,2,364.11,728.22,300,428.22
ORD-00732,2025-02-22,East,CUST-0014,Office Chair,Furniture,3,240.97,722.91,360,362.91
ORD-00733,2025-08-22,East,CUST-0086,Monitor,Electronics,1,291.76,291.76,180,111.76
ORD-00734,2025-11-12,North,CUST-0097,Mouse,Accessories,5,37.99,189.95,75,114.95
ORD-00735,2025-12-31,West,CUST-0088,Headphones,Accessories,5,95.17,475.85,175,300.85
ORD-00736,2025-01-26,East,CUST-0144,Desk,Furniture,1,353.83,353.83,150,203.83
ORD-00737,2025-02-01,South,CUST-0131,Office Chair,Furniture,6,267.19,1603.14,720,883.14
ORD-00738,2025-10-29,North,CUST-0084,Keyboard,Accessories,6,59.26,355.56,150,205.56
ORD-00739,2025-07-02,West,CUST-0100,Keyboard,Accessories,2,60.27,120.54,50,70.54
ORD-00740,2025-08-09,South,CUST-0146,Mouse,Accessories,7,40.24,281.68,105,176.68
ORD-00741,2025-02-02,West,CUST-0077,Printer,Electronics,2,223.09,446.18,180,266.18
ORD-00742,2025-10-27,South,CUST-0040,Office Chair,Furniture,7,251.95,1763.65,840,923.65
ORD-00743,2025-10-12,South,CUST-0126,Desk,Furniture,4,347.65,1390.6,600,790.6
ORD-00744,2025-12-26,East,CUST-0036,Desk,Furniture,7,344.53,2411.71,1050,1361.71
ORD-00745,2025-10-08,West,CUST-0068,Printer,Electronics,7,215.28,1506.96,630,876.96
ORD-00746,2025-02-03,East,CUST-0021,Office Chair,Furniture,2,233.72,467.44,240,227.44
ORD-00747,2025-09-04,East,CUST-0120,Office Chair,Furniture,3,261.04,783.12,360,423.12
ORD-00748,2025-08-15,West,CUST-0080,Laptop,Electronics,6,933.63,5601.78,3900,1701.78
ORD-00749,2025-07-29,East,CUST-0104,Office Chair,Furniture,6,249.33,1495.98,720,775.98
ORD-00750,2025-08-15,South,CUST-0068,Mouse,Accessories,3,39.65,118.95,45,73.95
ORD-00751,2025-08-25,North,CUST-0124,Office Chair,Furniture,7,241.22,1688.54,840,848.54
ORD-00752,2025-05-10,East,CUST-0136,Headphones,Accessories,2,92.23,184.46,70,114.46
ORD-00753,2025-06-01,West,CUST-0048,Printer,Electronics,2,236.21,472.42,180,292.42
ORD-00754,2025-02-11,North,CUST-0022,Mouse,Accessories,2,41.86,83.72,30,53.72
ORD-00755,2025-12-03,South,CUST-0042,Keyboard,Accessories,4,63.77,255.08,100,155.08
ORD-00756,2025-03-09,West,CUST-0020,Laptop,Electronics,3,949.26,2847.78,1950,897.78
ORD-00757,2025-04-27,South,CUST-0012,Monitor,Electronics,4,285.02,1140.08,720,420.08
ORD-00758,2025-06-29,South,CUST-0089,Mouse,Accessories,1,36.98,36.98,15,21.98
ORD-00759,2025-05-10,South,CUST-0150,Monitor,Electronics,5,313.16,1565.8,900,665.8
ORD-00760,2025-06-21,North,CUST-0122,Keyboard,Accessories,5,60.71,303.55,125,178.55
ORD-00761,2025-08-14,East,CUST-0125,Keyboard,Accessories,4,58.92,235.68,100,135.68
ORD-00762,2025-02-01,East,CUST-0125,Monitor,Electronics,1,276.54,276.54,180,96.54
ORD-00763,2025-09-16,West,CUST-0036,Keyboard,Accessories,7,63.91,447.37,175,272.37
ORD-00764,2025-10-15,North,CUST-0057,Monitor,Electronics,1,289.75,289.75,180,109.75
ORD-00765,2025-09-24,East,CUST-0051,Desk,Furniture,2,372.73,745.46,300,445.46
ORD-00766,2025-05-04,East,CUST-0136,Keyboard,Accessories,3,56.24,168.72,75,93.72
ORD-00767,2025-07-13,North,CUST-0094,Office Chair,Furniture,6,267.41,1604.46,720,884.46
ORD-00768,2025-12-08,East,CUST-0084,Headphones,Accessories,3,95.71,287.13,105,182.13
ORD-00769,2025-10-20,North,CUST-0143,Monitor,Electronics,1,297.79,297.79,180,117.79
ORD-00770,2025-03-21,North,CUST-0089,Printer,Electronics,4,234.8,939.2,360,579.2
ORD-00771,2025-02-06,South,CUST-0008,Laptop,Electronics,6,833.24,4999.44,3900,1099.44
ORD-00772,2025-01-01,East,CUST-0070,Desk,Furniture,6,375.16,2250.96,900,1350.96
ORD-00773,2025-09-12,West,CUST-0077,Office Chair,Furniture,3,238.43,715.29,360,355.29
ORD-00774,2025-01-11,North,CUST-0070,Laptop,Electronics,5,890.27,4451.35,3250,1201.35
ORD-00775,2025-07-23,East,CUST-0025,Printer,Electronics,7,203.28,1422.96,630,792.96
ORD-00776,2025-01-24,East,CUST-0061,Keyboard,Accessories,2,60.87,121.74,50,71.74
ORD-00777,2025-11-13,West,CUST-0005,Monitor,Electronics,6,293.98,1763.88,1080,683.88
ORD-00778,2025-08-02,East,CUST-0031,Mouse,Accessories,1,40.31,40.31,15,25.31
ORD-00779,2025-02-04,West,CUST-0127,Keyboard,Accessories,3,58.21,174.63,75,99.63
ORD-00780,2025-01-03,West,CUST-0042,Monitor,Electronics,2,287.35,574.7,360,214.7
ORD-00781,2025-10-10,North,CUST-0074,Keyboard,Accessories,5,61.45,307.25,125,182.25
ORD-00782,2025-06-28,South,CUST-0008,Keyboard,Accessories,3,58.01,174.03,75,99.03
ORD-00783,2025-07-18,South,CUST-0138,Headphones,Accessories,3,106.79,320.37,105,215.37
ORD-00784,2025-11-07,East,CUST-0014,Office Chair,Furniture,2,268.93,537.86,240,297.86
ORD-00785,2025-09-14,East,CUST-0062,Headphones,Accessories,1,105.68,105.68,35,70.68
ORD-00786,2025-10-28,North,CUST-0150,Desk,Furniture,6,342.67,2056.02,900,1156.02
ORD-00787,2025-12-01,North,CUST-0141,Printer,Electronics,3,234.4,703.2,270,433.2
ORD-00788,2025-08-30,West,CUST-0021,Desk,Furniture,2,325.13,650.26,300,350.26
ORD-00789,2025-01-02,North,CUST-0134,Headphones,Accessories,5,93.6,468.0,175,293.0
ORD-00790,2025-11-25,North,CUST-0017,Laptop,Electronics,3,922.45,2767.35,1950,817.35
ORD-00791,2025-06-29,North,CUST-0108,Printer,Electronics,3,210.82,632.46,270,362.46
ORD-00792,2025-05-08,South,CUST-0123,Monitor,Electronics,1,302.91,302.91,180,122.91
ORD-00793,2025-07-10,South,CUST-0022,Printer,Electronics,4,232.02,928.08,360,568.08
ORD-00794,2025-06-08,East,CUST-0141,Printer,Electronics,4,221.24,884.96,360,524.96
ORD-00795,2025-09-20,East,CUST-0037,Office Chair,Furniture,4,263.48,1053.92,480,573.92
ORD-00796,2025-12-09,South,CUST-0126,Laptop,Electronics,6,953.05,5718.3,3900,1818.3
ORD-00797,2025-02-04,North,CUST-0137,Monitor,Electronics,5,291.83,1459.15,900,559.15
ORD-00798,2025-05-12,East,CUST-0026,Office Chair,Furniture,7,267.66,1873.62,840,1033.62
ORD-00799,2025-02-24,North,CUST-0051,Office Chair,Furniture,4,259.56,1038.24,480,558.24
ORD-00800,2025-09-20,South,CUST-0134,Mouse,Accessories,3,37.4,112.2,45,67.2
